#!SbcSavedTrendFile;Version_4;Html5Runtime_V3.0;
#!SBC trends log file generated on: 20.03.2024 08:20:56;
6;
Cpt_Admin	-20	1000000000	255,0,0;
Cpt_CTA	-20	1000000000	0,64,0;
Cpt_Autres Poles	-20	1000000000	0,0,128;
remplissage ef	-20	1000000000	128,0,128;
puisage ef	-20	1000000000	255,255,0;
general ef	-20	1000000000	255,128,128;

#!(s);Date;Time;Cpt_Admin;Cpt_CTA;Cpt_Autres Poles;remplissage ef;puisage ef;general ef;
1701389697;01.12.2023;00:14:57;75.061;84.401;139.451;240.6;8.5;439.9;
1701390598;01.12.2023;00:29:58;75.063;84.417;139.461;240.6;8.5;439.9;
1701391498;01.12.2023;00:44:58;75.064;84.433;139.471;240.6;8.5;439.9;
1701392398;01.12.2023;00:59:58;75.066;84.448;139.482;240.6;8.5;439.9;
1701393298;01.12.2023;01:14:58;75.068;84.464;139.491;240.6;8.5;439.9;
1701394199;01.12.2023;01:29:59;75.069;84.478;139.498;240.6;8.5;439.9;
1701395099;01.12.2023;01:44:59;75.07;84.494;139.506;240.6;8.5;439.9;
1701395999;01.12.2023;01:59:59;75.072;84.509;139.514;240.6;8.5;439.9;
1701396900;01.12.2023;02:15:00;75.074;84.525;139.523;240.6;8.5;439.9;
1701397800;01.12.2023;02:30:00;75.076;84.541;139.533;240.6;8.5;439.9;
1701398700;01.12.2023;02:45:00;75.077;84.556;139.544;240.6;8.5;439.9;
1701399601;01.12.2023;03:00:01;75.079;84.572;139.553;240.6;8.5;439.9;
1701400501;01.12.2023;03:15:01;75.089;84.585;139.571;240.6;8.5;439.9;
1701401401;01.12.2023;03:30:01;75.094;84.602;139.588;240.6;8.5;439.9;
1701402301;01.12.2023;03:45:01;75.099;84.621;139.604;240.6;8.5;439.9;
1701403202;01.12.2023;04:00:02;75.104;84.641;139.619;240.6;8.5;439.9;
1701404102;01.12.2023;04:15:02;75.109;84.66;139.633;240.6;8.5;439.9;
1701405002;01.12.2023;04:30:02;75.114;84.68;139.648;240.6;8.5;439.9;
1701405903;01.12.2023;04:45:03;75.119;84.699;139.663;240.6;8.5;439.9;
1701406803;01.12.2023;05:00:03;75.123;84.718;139.677;240.6;8.5;439.9;
1701407703;01.12.2023;05:15:03;75.128;84.737;139.694;240.6;8.5;439.9;
1701408604;01.12.2023;05:30:04;75.132;84.756;139.709;240.6;8.5;439.9;
1701409504;01.12.2023;05:45:04;75.137;84.776;139.723;240.6;8.5;440;
1701410404;01.12.2023;06:00:04;75.141;84.795;139.737;240.6;8.5;440;
1701411305;01.12.2023;06:15:05;75.145;84.813;139.751;240.6;8.5;440;
1701412205;01.12.2023;06:30:05;75.149;84.831;139.766;240.6;8.5;440.1;
1701413105;01.12.2023;06:45:05;75.152;84.85;139.779;240.6;8.5;440.1;
1701414005;01.12.2023;07:00:05;75.155;84.868;139.793;240.6;8.5;440.1;
1701414906;01.12.2023;07:15:06;75.158;84.886;139.806;240.6;8.5;440.1;
1701415806;01.12.2023;07:30:06;75.161;84.904;139.82;240.6;8.5;440.1;
1701416706;01.12.2023;07:45:06;75.163;84.923;139.834;240.6;8.5;440.1;
1701417607;01.12.2023;08:00:07;75.166;84.941;139.847;240.6;8.5;440.1;
1701418507;01.12.2023;08:15:07;75.17;84.958;139.86;240.6;8.5;440.1;
1701419407;01.12.2023;08:30:07;75.174;84.976;139.872;240.6;8.5;440.1;
1701420308;01.12.2023;08:45:08;75.177;84.994;139.885;240.6;8.5;440.1;
1701421208;01.12.2023;09:00:08;75.18;85.013;139.897;240.6;8.5;440.1;
1701422108;01.12.2023;09:15:08;75.184;85.031;139.909;240.6;8.5;440.1;
1701423009;01.12.2023;09:30:09;75.187;85.05;139.921;240.6;8.5;440.2;
1701423909;01.12.2023;09:45:09;75.191;85.069;139.933;240.6;8.5;440.2;
1701424809;01.12.2023;10:00:09;75.194;85.088;139.946;240.6;8.5;440.2;
1701425709;01.12.2023;10:15:09;75.197;85.106;139.958;240.6;8.5;440.2;
1701426610;01.12.2023;10:30:10;75.2;85.126;139.971;240.6;8.5;440.2;
1701427510;01.12.2023;10:45:10;75.203;85.144;139.983;240.6;8.5;440.2;
1701428410;01.12.2023;11:00:10;75.206;85.163;139.996;240.6;8.5;440.2;
1701429311;01.12.2023;11:15:11;75.209;85.181;140.008;240.6;8.5;440.3;
1701430211;01.12.2023;11:30:11;75.212;85.199;140.02;240.6;8.5;440.3;
1701431111;01.12.2023;11:45:11;75.216;85.217;140.031;240.6;8.5;440.4;
1701432012;01.12.2023;12:00:12;75.221;85.234;140.043;240.6;8.5;440.4;
1701432912;01.12.2023;12:15:12;75.224;85.252;140.054;240.6;8.5;440.4;
1701433812;01.12.2023;12:30:12;75.226;85.27;140.066;240.6;8.5;440.4;
1701434712;01.12.2023;12:45:12;75.228;85.288;140.077;240.6;8.5;440.4;
1701435613;01.12.2023;13:00:13;75.231;85.306;140.089;240.6;8.5;440.5;
1701436513;01.12.2023;13:15:13;75.233;85.323;140.1;240.6;8.5;440.5;
1701437413;01.12.2023;13:30:13;75.237;85.342;140.111;240.6;8.5;440.5;
1701438314;01.12.2023;13:45:14;75.241;85.36;140.123;240.6;8.5;440.6;
1701439214;01.12.2023;14:00:14;75.245;85.378;140.135;240.6;8.5;440.6;
1701440114;01.12.2023;14:15:14;75.249;85.396;140.146;240.6;8.5;440.6;
1701441015;01.12.2023;14:30:15;75.252;85.414;140.156;240.6;8.5;440.7;
1701441915;01.12.2023;14:45:15;75.255;85.434;140.171;240.6;8.5;440.7;
1701442815;01.12.2023;15:00:15;75.258;85.455;140.185;240.6;8.5;440.7;
1701443715;01.12.2023;15:15:15;75.261;85.475;140.2;240.6;8.5;440.8;
1701444616;01.12.2023;15:30:16;75.264;85.496;140.215;240.6;8.5;440.8;
1701445516;01.12.2023;15:45:16;75.268;85.517;140.229;240.6;8.5;440.8;
1701446416;01.12.2023;16:00:16;75.272;85.538;140.244;240.6;8.5;440.9;
1701447317;01.12.2023;16:15:17;75.277;85.559;140.26;240.6;8.5;440.9;
1701448217;01.12.2023;16:30:17;75.281;85.58;140.276;240.6;8.5;441;
1701449117;01.12.2023;16:45:17;75.284;85.6;140.291;240.6;8.5;441;
1701450018;01.12.2023;17:00:18;75.288;85.62;140.305;240.6;8.5;441;
1701450918;01.12.2023;17:15:18;75.291;85.64;140.32;240.6;8.5;441;
1701451818;01.12.2023;17:30:18;75.296;85.659;140.334;240.6;8.5;441.1;
1701452719;01.12.2023;17:45:19;75.301;85.679;140.347;240.6;8.5;441.1;
1701453619;01.12.2023;18:00:19;75.306;85.699;140.361;240.6;8.5;441.1;
1701454519;01.12.2023;18:15:19;75.309;85.719;140.375;240.6;8.5;441.1;
1701455419;01.12.2023;18:30:19;75.312;85.74;140.39;240.6;8.5;441.1;
1701456320;01.12.2023;18:45:20;75.314;85.757;140.405;240.6;8.5;441.1;
1701457220;01.12.2023;19:00:20;75.315;85.774;140.417;240.6;8.5;441.1;
1701458120;01.12.2023;19:15:20;75.316;85.79;140.425;240.6;8.5;441.1;
1701459021;01.12.2023;19:30:21;75.317;85.807;140.433;240.6;8.5;441.1;
1701459921;01.12.2023;19:45:21;75.318;85.825;140.44;240.6;8.5;441.1;
1701460821;01.12.2023;20:00:21;75.32;85.843;140.447;240.6;8.5;441.1;
1701461722;01.12.2023;20:15:22;75.322;85.86;140.458;240.6;8.5;441.1;
1701462622;01.12.2023;20:30:22;75.323;85.877;140.467;240.6;8.5;441.1;
1701463522;01.12.2023;20:45:22;75.325;85.893;140.476;240.6;8.5;441.1;
1701464423;01.12.2023;21:00:23;75.326;85.91;140.484;240.6;8.5;441.1;
1701465323;01.12.2023;21:15:23;75.328;85.926;140.492;240.6;8.5;441.1;
1701466223;01.12.2023;21:30:23;75.33;85.943;140.501;240.6;8.5;441.1;
1701467123;01.12.2023;21:45:23;75.331;85.959;140.514;240.6;8.5;441.1;
1701468024;01.12.2023;22:00:24;75.332;85.976;140.528;240.6;8.5;441.1;
1701468924;01.12.2023;22:15:24;75.334;85.993;140.542;240.6;8.5;441.1;
1701469824;01.12.2023;22:30:24;75.336;86.012;140.554;240.6;8.5;441.1;
1701470725;01.12.2023;22:45:25;75.338;86.029;140.565;240.6;8.5;441.1;
1701471625;01.12.2023;23:00:25;75.34;86.047;140.577;240.6;8.5;441.1;
1701472525;01.12.2023;23:15:25;75.342;86.064;140.59;240.6;8.5;441.1;
1701473426;01.12.2023;23:30:26;75.344;86.083;140.601;240.6;8.5;441.1;
1701474326;01.12.2023;23:45:26;75.346;86.101;140.612;240.6;8.5;441.1;
1701475226;02.12.2023;00:00:26;75.347;86.118;140.624;240.6;8.5;441.1;
1701476127;02.12.2023;00:15:27;75.348;86.136;140.635;240.6;8.5;441.1;
1701477027;02.12.2023;00:30:27;75.35;86.154;140.646;240.6;8.5;441.1;
1701477927;02.12.2023;00:45:27;75.351;86.172;140.657;240.6;8.5;441.1;
1701478827;02.12.2023;01:00:27;75.352;86.19;140.671;240.6;8.5;441.1;
1701479728;02.12.2023;01:15:28;75.355;86.208;140.684;240.6;8.5;441.1;
1701480628;02.12.2023;01:30:28;75.357;86.227;140.697;240.6;8.5;441.1;
1701481528;02.12.2023;01:45:28;75.359;86.245;140.712;240.6;8.5;441.1;
1701482429;02.12.2023;02:00:29;75.362;86.263;140.727;240.6;8.5;441.1;
1701483329;02.12.2023;02:15:29;75.367;86.282;140.74;240.6;8.5;441.1;
1701484229;02.12.2023;02:30:29;75.37;86.3;140.754;240.6;8.5;441.1;
1701485130;02.12.2023;02:45:30;75.372;86.32;140.767;240.6;8.5;441.1;
1701486030;02.12.2023;03:00:30;75.374;86.338;140.78;240.6;8.5;441.1;
1701486930;02.12.2023;03:15:30;75.375;86.357;140.797;240.6;8.5;441.1;
1701487830;02.12.2023;03:30:30;75.376;86.379;140.815;240.7;8.5;441.1;
1701488731;02.12.2023;03:45:31;75.377;86.402;140.831;240.7;8.5;441.1;
1701489631;02.12.2023;04:00:31;75.379;86.425;140.847;240.7;8.5;441.1;
1701490531;02.12.2023;04:15:31;75.38;86.449;140.862;240.8;8.5;441.1;
1701491432;02.12.2023;04:30:32;75.383;86.471;140.877;240.8;8.5;441.1;
1701492332;02.12.2023;04:45:32;75.385;86.495;140.892;240.8;8.5;441.1;
1701493232;02.12.2023;05:00:32;75.389;86.518;140.907;240.8;8.5;441.1;
1701494133;02.12.2023;05:15:33;75.392;86.541;140.922;240.8;8.5;441.1;
1701495033;02.12.2023;05:30:33;75.393;86.565;140.937;240.8;8.5;441.1;
1701495933;02.12.2023;05:45:33;75.395;86.588;140.951;240.8;8.5;441.1;
1701496834;02.12.2023;06:00:34;75.397;86.612;140.966;240.8;8.5;441.1;
1701497734;02.12.2023;06:15:34;75.399;86.635;140.981;240.8;8.5;441.1;
1701498634;02.12.2023;06:30:34;75.4;86.658;140.997;240.8;8.5;441.1;
1701499534;02.12.2023;06:45:34;75.402;86.681;141.012;240.8;8.5;441.1;
1701500435;02.12.2023;07:00:35;75.405;86.705;141.028;240.8;8.5;441.1;
1701501335;02.12.2023;07:15:35;75.409;86.728;141.042;240.8;8.5;441.1;
1701502235;02.12.2023;07:30:35;75.413;86.752;141.058;240.8;8.5;441.1;
1701503136;02.12.2023;07:45:36;75.415;86.776;141.074;240.8;8.5;441.1;
1701504036;02.12.2023;08:00:36;75.417;86.801;141.09;240.8;8.5;441.1;
1701504936;02.12.2023;08:15:36;75.418;86.825;141.106;240.8;8.5;441.1;
1701505837;02.12.2023;08:30:37;75.42;86.848;141.121;240.8;8.5;441.1;
1701506737;02.12.2023;08:45:37;75.421;86.872;141.137;240.8;8.5;441.1;
1701507637;02.12.2023;09:00:37;75.423;86.895;141.152;240.8;8.5;441.1;
1701508537;02.12.2023;09:15:37;75.426;86.918;141.166;240.8;8.5;441.1;
1701509438;02.12.2023;09:30:38;75.43;86.941;141.181;240.8;8.5;441.1;
1701510338;02.12.2023;09:45:38;75.433;86.964;141.196;240.8;8.5;441.1;
1701511238;02.12.2023;10:00:38;75.436;86.988;141.211;240.8;8.5;441.1;
1701512139;02.12.2023;10:15:39;75.438;87.011;141.227;240.8;8.5;441.1;
1701513039;02.12.2023;10:30:39;75.44;87.034;141.241;240.8;8.5;441.1;
1701513939;02.12.2023;10:45:39;75.442;87.057;141.256;240.8;8.5;441.1;
1701514840;02.12.2023;11:00:40;75.444;87.08;141.271;240.8;8.5;441.1;
1701515740;02.12.2023;11:15:40;75.445;87.103;141.286;240.8;8.5;441.1;
1701516640;02.12.2023;11:30:40;75.447;87.126;141.301;240.8;8.5;441.1;
1701517540;02.12.2023;11:45:40;75.45;87.149;141.316;240.8;8.5;441.1;
1701518441;02.12.2023;12:00:41;75.452;87.172;141.33;240.8;8.5;441.1;
1701519341;02.12.2023;12:15:41;75.454;87.196;141.345;240.8;8.5;441.1;
1701520241;02.12.2023;12:30:41;75.457;87.219;141.359;240.8;8.5;441.1;
1701521142;02.12.2023;12:45:42;75.459;87.242;141.375;240.8;8.5;441.1;
1701522042;02.12.2023;13:00:42;75.461;87.265;141.39;240.8;8.5;441.1;
1701522942;02.12.2023;13:15:42;75.462;87.288;141.405;240.8;8.5;441.1;
1701523843;02.12.2023;13:30:43;75.464;87.311;141.419;240.8;8.5;441.1;
1701524743;02.12.2023;13:45:43;75.465;87.334;141.432;240.8;8.5;441.1;
1701525643;02.12.2023;14:00:43;75.467;87.357;141.445;240.8;8.5;441.1;
1701526543;02.12.2023;14:15:43;75.468;87.38;141.459;240.8;8.5;441.1;
1701527444;02.12.2023;14:30:44;75.47;87.403;141.472;240.8;8.5;441.1;
1701528344;02.12.2023;14:45:44;75.472;87.426;141.485;240.8;8.5;441.1;
1701529244;02.12.2023;15:00:44;75.474;87.449;141.498;240.8;8.5;441.1;
1701530145;02.12.2023;15:15:45;75.475;87.473;141.511;240.8;8.5;441.1;
1701531045;02.12.2023;15:30:45;75.476;87.496;141.524;240.8;8.5;441.1;
1701531945;02.12.2023;15:45:45;75.478;87.518;141.537;240.8;8.5;441.1;
1701532846;02.12.2023;16:00:46;75.48;87.541;141.549;240.8;8.5;441.1;
1701533746;02.12.2023;16:15:46;75.485;87.561;141.565;240.8;8.5;441.1;
1701534646;02.12.2023;16:30:46;75.489;87.581;141.576;240.8;8.5;441.1;
1701535546;02.12.2023;16:45:46;75.491;87.599;141.586;240.8;8.5;441.1;
1701536447;02.12.2023;17:00:47;75.494;87.619;141.596;240.8;8.5;441.1;
1701537347;02.12.2023;17:15:47;75.496;87.638;141.607;240.8;8.5;441.1;
1701538247;02.12.2023;17:30:47;75.497;87.658;141.617;240.8;8.5;441.1;
1701539148;02.12.2023;17:45:48;75.499;87.678;141.628;240.8;8.5;441.1;
1701540048;02.12.2023;18:00:48;75.502;87.698;141.638;240.8;8.5;441.1;
1701540948;02.12.2023;18:15:48;75.507;87.718;141.649;240.8;8.5;441.1;
1701541849;02.12.2023;18:30:49;75.512;87.738;141.659;240.8;8.5;441.1;
1701542749;02.12.2023;18:45:49;75.515;87.758;141.67;240.8;8.5;441.1;
1701543649;02.12.2023;19:00:49;75.517;87.779;141.681;240.8;8.5;441.1;
1701544549;02.12.2023;19:15:49;75.519;87.797;141.691;240.8;8.5;441.1;
1701545450;02.12.2023;19:30:50;75.521;87.817;141.706;240.8;8.5;441.1;
1701546350;02.12.2023;19:45:50;75.523;87.838;141.72;240.8;8.5;441.1;
1701547250;02.12.2023;20:00:50;75.526;87.859;141.732;240.8;8.5;441.1;
1701548151;02.12.2023;20:15:51;75.529;87.88;141.744;240.8;8.5;441.1;
1701549051;02.12.2023;20:30:51;75.533;87.901;141.755;240.8;8.5;441.1;
1701549951;02.12.2023;20:45:51;75.537;87.921;141.766;240.8;8.5;441.1;
1701550852;02.12.2023;21:00:52;75.54;87.942;141.777;240.8;8.5;441.1;
1701551752;02.12.2023;21:15:52;75.543;87.962;141.79;240.8;8.5;441.1;
1701552652;02.12.2023;21:30:52;75.545;87.983;141.804;240.8;8.5;441.1;
1701553552;02.12.2023;21:45:52;75.548;88.003;141.818;240.8;8.5;441.1;
1701554453;02.12.2023;22:00:53;75.551;88.024;141.831;240.8;8.5;441.1;
1701555353;02.12.2023;22:15:53;75.556;88.045;141.844;240.8;8.5;441.1;
1701556253;02.12.2023;22:30:53;75.561;88.066;141.856;240.8;8.5;441.1;
1701557154;02.12.2023;22:45:54;75.563;88.087;141.868;240.8;8.5;441.1;
1701558054;02.12.2023;23:00:54;75.566;88.108;141.881;240.8;8.5;441.1;
1701558954;02.12.2023;23:15:54;75.568;88.129;141.896;240.8;8.5;441.1;
1701559855;02.12.2023;23:30:55;75.569;88.15;141.909;240.8;8.5;441.1;
1701560755;02.12.2023;23:45:55;75.573;88.171;141.922;240.8;8.5;441.1;
1701561655;03.12.2023;00:00:55;75.579;88.19;141.937;240.8;8.5;441.1;
1701562556;03.12.2023;00:15:56;75.584;88.211;141.953;240.8;8.5;441.1;
1701563456;03.12.2023;00:30:56;75.588;88.233;141.968;240.8;8.5;441.1;
1701564356;03.12.2023;00:45:56;75.591;88.254;141.984;240.8;8.5;441.1;
1701565256;03.12.2023;01:00:56;75.594;88.274;142.001;240.8;8.5;441.1;
1701566157;03.12.2023;01:15:57;75.597;88.295;142.016;240.8;8.5;441.1;
1701567057;03.12.2023;01:30:57;75.599;88.317;142.029;240.8;8.5;441.1;
1701567957;03.12.2023;01:45:57;75.602;88.338;142.041;240.8;8.5;441.1;
1701568858;03.12.2023;02:00:58;75.607;88.359;142.053;240.8;8.5;441.1;
1701569758;03.12.2023;02:15:58;75.611;88.38;142.064;240.8;8.5;441.1;
1701570658;03.12.2023;02:30:58;75.615;88.4;142.078;240.8;8.5;441.1;
1701571559;03.12.2023;02:45:59;75.618;88.422;142.092;240.8;8.5;441.1;
1701572459;03.12.2023;03:00:59;75.62;88.443;142.108;240.8;8.5;441.1;
1701573359;03.12.2023;03:15:59;75.623;88.464;142.121;240.8;8.5;441.1;
1701574259;03.12.2023;03:30:59;75.627;88.484;142.133;240.8;8.5;441.1;
1701575160;03.12.2023;03:46:00;75.631;88.507;142.144;240.8;8.5;441.1;
1701576060;03.12.2023;04:01:00;75.636;88.532;142.159;240.8;8.5;441.1;
1701576960;03.12.2023;04:16:00;75.64;88.559;142.178;240.8;8.5;441.1;
1701577861;03.12.2023;04:31:01;75.644;88.581;142.197;240.8;8.5;441.1;
1701578761;03.12.2023;04:46:01;75.647;88.603;142.215;240.8;8.5;441.1;
1701579661;03.12.2023;05:01:01;75.65;88.624;142.231;240.8;8.5;441.1;
1701580562;03.12.2023;05:16:02;75.653;88.645;142.246;240.8;8.5;441.1;
1701581462;03.12.2023;05:31:02;75.656;88.666;142.261;240.8;8.5;441.1;
1701582362;03.12.2023;05:46:02;75.661;88.686;142.276;240.8;8.5;441.1;
1701583262;03.12.2023;06:01:02;75.667;88.707;142.292;240.8;8.5;441.1;
1701584163;03.12.2023;06:16:03;75.671;88.729;142.307;240.8;8.5;441.1;
1701585063;03.12.2023;06:31:03;75.675;88.75;142.321;240.8;8.5;441.1;
1701585963;03.12.2023;06:46:03;75.677;88.771;142.335;240.8;8.5;441.1;
1701586864;03.12.2023;07:01:04;75.68;88.794;142.347;240.8;8.5;441.1;
1701587764;03.12.2023;07:16:04;75.682;88.821;142.359;240.8;8.5;441.1;
1701588664;03.12.2023;07:31:04;75.684;88.848;142.374;240.8;8.5;441.1;
1701589565;03.12.2023;07:46:05;75.688;88.873;142.394;240.8;8.5;441.1;
1701590465;03.12.2023;08:01:05;75.694;88.894;142.414;240.8;8.5;441.1;
1701591365;03.12.2023;08:16:05;75.699;88.917;142.434;240.8;8.5;441.1;
1701592266;03.12.2023;08:31:06;75.703;88.939;142.452;240.8;8.5;441.1;
1701593166;03.12.2023;08:46:06;75.707;88.96;142.469;240.8;8.5;441.1;
1701594066;03.12.2023;09:01:06;75.711;88.982;142.484;240.8;8.5;441.1;
1701594966;03.12.2023;09:16:06;75.713;89.003;142.498;240.8;8.5;441.1;
1701595867;03.12.2023;09:31:07;75.715;89.025;142.512;240.8;8.5;441.1;
1701596767;03.12.2023;09:46:07;75.718;89.046;142.524;240.8;8.5;441.1;
1701597667;03.12.2023;10:01:07;75.721;89.066;142.534;240.8;8.5;441.1;
1701598568;03.12.2023;10:16:08;75.722;89.088;142.546;240.8;8.5;441.1;
1701599468;03.12.2023;10:31:08;75.724;89.113;142.559;240.8;8.5;441.1;
1701600368;03.12.2023;10:46:08;75.725;89.135;142.573;240.8;8.5;441.1;
1701601269;03.12.2023;11:01:09;75.728;89.156;142.586;240.8;8.5;441.1;
1701602169;03.12.2023;11:16:09;75.729;89.176;142.597;240.8;8.5;441.1;
1701603069;03.12.2023;11:31:09;75.731;89.195;142.611;240.8;8.5;441.1;
1701603969;03.12.2023;11:46:09;75.732;89.215;142.622;240.8;8.5;441.1;
1701604870;03.12.2023;12:01:10;75.734;89.233;142.632;240.8;8.5;441.1;
1701605770;03.12.2023;12:16:10;75.736;89.252;142.642;240.8;8.5;441.1;
1701606670;03.12.2023;12:31:10;75.741;89.272;142.652;240.8;8.5;441.1;
1701607571;03.12.2023;12:46:11;75.745;89.291;142.663;240.8;8.5;441.1;
1701608471;03.12.2023;13:01:11;75.748;89.31;142.674;240.8;8.5;441.1;
1701609371;03.12.2023;13:16:11;75.75;89.328;142.688;240.8;8.5;441.1;
1701610272;03.12.2023;13:31:12;75.752;89.348;142.701;240.8;8.5;441.1;
1701611172;03.12.2023;13:46:12;75.753;89.365;142.715;240.8;8.5;441.1;
1701612072;03.12.2023;14:01:12;75.755;89.383;142.73;240.8;8.5;441.1;
1701612972;03.12.2023;14:16:12;75.757;89.401;142.744;240.8;8.5;441.1;
1701613873;03.12.2023;14:31:13;75.759;89.42;142.756;240.8;8.5;441.1;
1701614773;03.12.2023;14:46:13;75.762;89.44;142.765;240.8;8.5;441.1;
1701615673;03.12.2023;15:01:13;75.766;89.46;142.776;240.8;8.5;441.1;
1701616574;03.12.2023;15:16:14;75.77;89.478;142.79;240.8;8.5;441.1;
1701617474;03.12.2023;15:31:14;75.773;89.495;142.803;240.8;8.5;441.1;
1701618374;03.12.2023;15:46:14;75.775;89.513;142.814;240.8;8.5;441.1;
1701619275;03.12.2023;16:01:15;75.777;89.529;142.824;240.8;8.5;441.1;
1701620175;03.12.2023;16:16:15;75.78;89.544;142.834;240.8;8.5;441.1;
1701621075;03.12.2023;16:31:15;75.783;89.56;142.845;240.8;8.5;441.1;
1701621975;03.12.2023;16:46:15;75.785;89.577;142.855;240.8;8.5;441.1;
1701622876;03.12.2023;17:01:16;75.787;89.593;142.869;240.8;8.5;441.1;
1701623776;03.12.2023;17:16:16;75.791;89.609;142.881;240.8;8.5;441.1;
1701624676;03.12.2023;17:31:16;75.795;89.624;142.894;240.8;8.5;441.1;
1701625577;03.12.2023;17:46:17;75.798;89.642;142.907;240.8;8.5;441.1;
1701626477;03.12.2023;18:01:17;75.802;89.659;142.92;240.8;8.5;441.1;
1701627377;03.12.2023;18:16:17;75.805;89.676;142.931;240.8;8.5;441.1;
1701628278;03.12.2023;18:31:18;75.807;89.691;142.941;240.8;8.5;441.1;
1701629178;03.12.2023;18:46:18;75.809;89.707;142.953;240.8;8.5;441.1;
1701630078;03.12.2023;19:01:18;75.811;89.726;142.966;240.8;8.5;441.1;
1701630978;03.12.2023;19:16:18;75.816;89.746;142.977;240.8;8.5;441.1;
1701631879;03.12.2023;19:31:19;75.819;89.764;142.994;240.8;8.5;441.1;
1701632779;03.12.2023;19:46:19;75.823;89.782;143.009;240.8;8.5;441.1;
1701633679;03.12.2023;20:01:19;75.826;89.8;143.022;240.8;8.5;441.1;
1701634580;03.12.2023;20:16:20;75.829;89.817;143.035;240.8;8.5;441.1;
1701635480;03.12.2023;20:31:20;75.831;89.834;143.049;240.8;8.5;441.1;
1701636380;03.12.2023;20:46:20;75.834;89.851;143.064;240.8;8.5;441.1;
1701637280;03.12.2023;21:01:20;75.837;89.869;143.077;240.8;8.5;441.1;
1701638181;03.12.2023;21:16:21;75.841;89.886;143.089;240.8;8.5;441.1;
1701639081;03.12.2023;21:31:21;75.846;89.903;143.103;240.8;8.5;441.1;
1701639981;03.12.2023;21:46:21;75.85;89.92;143.119;240.8;8.5;441.1;
1701640882;03.12.2023;22:01:22;75.853;89.939;143.133;240.8;8.5;441.1;
1701641782;03.12.2023;22:16:22;75.855;89.958;143.146;240.8;8.5;441.1;
1701642682;03.12.2023;22:31:22;75.858;89.976;143.159;240.8;8.5;441.1;
1701643583;03.12.2023;22:46:23;75.86;89.994;143.172;240.8;8.5;441.1;
1701644483;03.12.2023;23:01:23;75.863;90.012;143.184;240.8;8.5;441.1;
1701645383;03.12.2023;23:16:23;75.868;90.031;143.195;240.8;8.5;441.1;
1701646284;03.12.2023;23:31:24;75.872;90.055;143.206;240.8;8.5;441.1;
1701647184;03.12.2023;23:46:24;75.875;90.074;143.22;240.8;8.5;441.1;
1701648084;04.12.2023;00:01:24;75.878;90.092;143.236;240.8;8.5;441.1;
1701648984;04.12.2023;00:16:24;75.881;90.111;143.254;240.8;8.5;441.1;
1701649885;04.12.2023;00:31:25;75.884;90.129;143.269;240.8;8.5;441.1;
1701650785;04.12.2023;00:46:25;75.887;90.147;143.284;240.8;8.5;441.1;
1701651685;04.12.2023;01:01:25;75.891;90.164;143.297;240.8;8.5;441.1;
1701652586;04.12.2023;01:16:26;75.896;90.182;143.311;240.8;8.5;441.1;
1701653486;04.12.2023;01:31:26;75.899;90.2;143.327;240.8;8.5;441.1;
1701654386;04.12.2023;01:46:26;75.902;90.218;143.345;240.8;8.5;441.1;
1701655287;04.12.2023;02:01:27;75.905;90.236;143.364;240.8;8.5;441.1;
1701656187;04.12.2023;02:16:27;75.908;90.254;143.381;240.8;8.5;441.1;
1701657087;04.12.2023;02:31:27;75.911;90.272;143.395;240.8;8.5;441.1;
1701657988;04.12.2023;02:46:28;75.914;90.294;143.408;240.8;8.5;441.1;
